key,speciesKey,species,scientificName,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,eventDate,year,month,day,stateProvince,locality,basisOfRecord,occurrenceStatus,institutionCode,collectionCode,datasetName,datasetKey,license,recordedBy,individualCount,lifeStage,foto_url,n_fotos,clase_modelo
5132434380,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-38.029722,-71.467778,,1998-04-15,1998.0,4.0,15.0,Región del Biobío,Palmucho,PRESERVED_SPECIMEN,PRESENT,Museo de Zoología de la Universidad de Concepción (MZUC-UCCC),UCCC_MZUC_MAM,Colección de la Clase Mammalia (Orden Rodentia) del Museo de Zoología de la Universidad de Concepción,0156513b-1751-4675-8753-0703a0fbfbf0,http://creativecommons.org/licenses/by-nc/4.0/legalcode,J. C. Ortiz,1.0,,,0,rata_gris
5132434383,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-38.029722,-71.467778,,1998-04-15,1998.0,4.0,15.0,Región del Biobío,Palmucho,PRESERVED_SPECIMEN,PRESENT,Museo de Zoología de la Universidad de Concepción (MZUC-UCCC),UCCC_MZUC_MAM,Colección de la Clase Mammalia (Orden Rodentia) del Museo de Zoología de la Universidad de Concepción,0156513b-1751-4675-8753-0703a0fbfbf0,http://creativecommons.org/licenses/by-nc/4.0/legalcode,J. C. Ortiz,1.0,,,0,rata_gris
5132434386,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-38.029722,-71.467778,,1998-04-15,1998.0,4.0,15.0,Región del Biobío,Palmucho,PRESERVED_SPECIMEN,PRESENT,Museo de Zoología de la Universidad de Concepción (MZUC-UCCC),UCCC_MZUC_MAM,Colección de la Clase Mammalia (Orden Rodentia) del Museo de Zoología de la Universidad de Concepción,0156513b-1751-4675-8753-0703a0fbfbf0,http://creativecommons.org/licenses/by-nc/4.0/legalcode,J. C. Ortiz,1.0,,,0,rata_gris
5132434609,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-37.110675,-73.149503,,1998-04-25,1998.0,4.0,25.0,Región del Biobío,Colcura,PRESERVED_SPECIMEN,PRESENT,Museo de Zoología de la Universidad de Concepción (MZUC-UCCC),UCCC_MZUC_MAM,Colección de la Clase Mammalia (Orden Rodentia) del Museo de Zoología de la Universidad de Concepción,0156513b-1751-4675-8753-0703a0fbfbf0,http://creativecommons.org/licenses/by-nc/4.0/legalcode,J. C. Ortiz|W. Venegas,1.0,,,0,rata_gris
5132434484,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-38.0168,-73.224694,,1998-05-21,1998.0,5.0,21.0,Región del Biobío,Contulmo,PRESERVED_SPECIMEN,PRESENT,Museo de Zoología de la Universidad de Concepción (MZUC-UCCC),UCCC_MZUC_MAM,Colección de la Clase Mammalia (Orden Rodentia) del Museo de Zoología de la Universidad de Concepción,0156513b-1751-4675-8753-0703a0fbfbf0,http://creativecommons.org/licenses/by-nc/4.0/legalcode,J. C. Ortiz,1.0,,,0,rata_gris
5132434516,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-38.0168,-73.224694,,1998-05-21,1998.0,5.0,21.0,Región del Biobío,Contulmo,PRESERVED_SPECIMEN,PRESENT,Museo de Zoología de la Universidad de Concepción (MZUC-UCCC),UCCC_MZUC_MAM,Colección de la Clase Mammalia (Orden Rodentia) del Museo de Zoología de la Universidad de Concepción,0156513b-1751-4675-8753-0703a0fbfbf0,http://creativecommons.org/licenses/by-nc/4.0/legalcode,J. C. Ortiz,1.0,,,0,rata_gris
5132434517,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-38.0168,-73.224694,,1998-05-21,1998.0,5.0,21.0,Región del Biobío,Contulmo,PRESERVED_SPECIMEN,PRESENT,Museo de Zoología de la Universidad de Concepción (MZUC-UCCC),UCCC_MZUC_MAM,Colección de la Clase Mammalia (Orden Rodentia) del Museo de Zoología de la Universidad de Concepción,0156513b-1751-4675-8753-0703a0fbfbf0,http://creativecommons.org/licenses/by-nc/4.0/legalcode,J. C. Ortiz,1.0,,,0,rata_gris
5132434518,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-38.0168,-73.224694,,1998-05-21,1998.0,5.0,21.0,Región del Biobío,Contulmo,PRESERVED_SPECIMEN,PRESENT,Museo de Zoología de la Universidad de Concepción (MZUC-UCCC),UCCC_MZUC_MAM,Colección de la Clase Mammalia (Orden Rodentia) del Museo de Zoología de la Universidad de Concepción,0156513b-1751-4675-8753-0703a0fbfbf0,http://creativecommons.org/licenses/by-nc/4.0/legalcode,J. C. Ortiz,1.0,,,0,rata_gris
5132434519,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-38.0168,-73.224694,,1998-05-21,1998.0,5.0,21.0,Región del Biobío,Contulmo,PRESERVED_SPECIMEN,PRESENT,Museo de Zoología de la Universidad de Concepción (MZUC-UCCC),UCCC_MZUC_MAM,Colección de la Clase Mammalia (Orden Rodentia) del Museo de Zoología de la Universidad de Concepción,0156513b-1751-4675-8753-0703a0fbfbf0,http://creativecommons.org/licenses/by-nc/4.0/legalcode,J. C. Ortiz,1.0,,,0,rata_gris
5132434520,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-38.0168,-73.224694,,1998-05-21,1998.0,5.0,21.0,Región del Biobío,Contulmo,PRESERVED_SPECIMEN,PRESENT,Museo de Zoología de la Universidad de Concepción (MZUC-UCCC),UCCC_MZUC_MAM,Colección de la Clase Mammalia (Orden Rodentia) del Museo de Zoología de la Universidad de Concepción,0156513b-1751-4675-8753-0703a0fbfbf0,http://creativecommons.org/licenses/by-nc/4.0/legalcode,J. C. Ortiz,1.0,,,0,rata_gris
5132434522,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-38.0168,-73.224694,,1998-05-21,1998.0,5.0,21.0,Región del Biobío,Contulmo,PRESERVED_SPECIMEN,PRESENT,Museo de Zoología de la Universidad de Concepción (MZUC-UCCC),UCCC_MZUC_MAM,Colección de la Clase Mammalia (Orden Rodentia) del Museo de Zoología de la Universidad de Concepción,0156513b-1751-4675-8753-0703a0fbfbf0,http://creativecommons.org/licenses/by-nc/4.0/legalcode,J. C. Ortiz,1.0,,,0,rata_gris
5132434532,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-38.0168,-73.224694,,1998-05-21,1998.0,5.0,21.0,Región del Biobío,Contulmo,PRESERVED_SPECIMEN,PRESENT,Museo de Zoología de la Universidad de Concepción (MZUC-UCCC),UCCC_MZUC_MAM,Colección de la Clase Mammalia (Orden Rodentia) del Museo de Zoología de la Universidad de Concepción,0156513b-1751-4675-8753-0703a0fbfbf0,http://creativecommons.org/licenses/by-nc/4.0/legalcode,J. C. Ortiz,1.0,,,0,rata_gris
5132434538,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-38.0168,-73.224694,,1998-05-21,1998.0,5.0,21.0,Región del Biobío,Contulmo,PRESERVED_SPECIMEN,PRESENT,Museo de Zoología de la Universidad de Concepción (MZUC-UCCC),UCCC_MZUC_MAM,Colección de la Clase Mammalia (Orden Rodentia) del Museo de Zoología de la Universidad de Concepción,0156513b-1751-4675-8753-0703a0fbfbf0,http://creativecommons.org/licenses/by-nc/4.0/legalcode,J. C. Ortiz,1.0,,,0,rata_gris
5132434568,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-36.881185,-73.033458,,1998-05-29,1998.0,5.0,29.0,Región del Biobío,Villuco,PRESERVED_SPECIMEN,PRESENT,Museo de Zoología de la Universidad de Concepción (MZUC-UCCC),UCCC_MZUC_MAM,Colección de la Clase Mammalia (Orden Rodentia) del Museo de Zoología de la Universidad de Concepción,0156513b-1751-4675-8753-0703a0fbfbf0,http://creativecommons.org/licenses/by-nc/4.0/legalcode,J. C. Ortiz,1.0,,,0,rata_gris
5132434569,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-36.790548,-73.104453,,1998-05-10,1998.0,5.0,10.0,Región del Biobío,Hualpén,PRESERVED_SPECIMEN,PRESENT,Museo de Zoología de la Universidad de Concepción (MZUC-UCCC),UCCC_MZUC_MAM,Colección de la Clase Mammalia (Orden Rodentia) del Museo de Zoología de la Universidad de Concepción,0156513b-1751-4675-8753-0703a0fbfbf0,http://creativecommons.org/licenses/by-nc/4.0/legalcode,J. C. Ortiz,1.0,,,0,rata_gris
665855427,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-41.966667,-72.566666,,1987-05-22,1987.0,5.0,22.0,Los Lagos,"Rio Negro, 11.1 km WNW Rio Negro",PRESERVED_SPECIMEN,PRESENT,FMNH,Mammals,,41fc5c40-5e81-496f-9733-6b5681b3b7a5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,P. L. Meserve,1.0,,,0,rata_gris
665884132,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-40.916668,-72.883331,,1986-05-14,1986.0,5.0,14.0,Los Lagos,"Osorno, 43 km SSE & Pto. Octay, 5.5 km NNE",PRESERVED_SPECIMEN,PRESENT,FMNH,Mammals,,41fc5c40-5e81-496f-9733-6b5681b3b7a5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,D. A. Kelt,1.0,,,0,rata_gris
665755916,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-40.566666,-73.150001,,1985-09-27,1985.0,9.0,27.0,Los Lagos,"Osorno, domestic residence",PRESERVED_SPECIMEN,PRESENT,FMNH,Mammals,,41fc5c40-5e81-496f-9733-6b5681b3b7a5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,D. A. Kelt,1.0,,,0,rata_gris
5209098460,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-45.4,-72.6833,,1985,1985.0,,,Aisén del Gral. Carlos Ibañez del Campo,Ambigua; Puerto Aysén,HUMAN_OBSERVATION,PRESENT,SIBA_UMAG,Mamíferos-terrestres_literatura,"Diversidad potencial de mamíferos terrestres en el Sistema de Información en Biodiversidad para Aysén (SIB-Aysén), Chile",672f9690-c711-45fe-8e64-c582d79f5ffe,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,,,http://rchn.biologiachile.cl/pdfs/1994/2/Kelt_1994.pdf,1,rata_gris
665721128,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-43.883335,-73.816666,,1984-01-27,1984.0,1.0,27.0,Aisen,"I Ascension, W of Melinka",PRESERVED_SPECIMEN,PRESENT,FMNH,Mammals,,41fc5c40-5e81-496f-9733-6b5681b3b7a5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,B. D. Patterson,1.0,,,0,rata_gris
665721129,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-43.883335,-73.816666,,1984-01-27,1984.0,1.0,27.0,Aisen,"I Ascension, W of Melinka",PRESERVED_SPECIMEN,PRESENT,FMNH,Mammals,,41fc5c40-5e81-496f-9733-6b5681b3b7a5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,B. D. Patterson,1.0,,,0,rata_gris
665721130,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-43.883335,-73.816666,,1984-01-27,1984.0,1.0,27.0,Aisen,"I Ascension, W of Melinka",PRESERVED_SPECIMEN,PRESENT,FMNH,Mammals,,41fc5c40-5e81-496f-9733-6b5681b3b7a5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,B. D. Patterson,1.0,,,0,rata_gris
665721131,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-43.883335,-73.816666,,1984-01-27,1984.0,1.0,27.0,Aisen,"I Ascension, W of Melinka",PRESERVED_SPECIMEN,PRESENT,FMNH,Mammals,,41fc5c40-5e81-496f-9733-6b5681b3b7a5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,B. D. Patterson,1.0,,,0,rata_gris
665721134,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-43.883335,-73.816666,,1984-01-30,1984.0,1.0,30.0,Aisen,"I Ascension, W of Melinka",PRESERVED_SPECIMEN,PRESENT,FMNH,Mammals,,41fc5c40-5e81-496f-9733-6b5681b3b7a5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,B. D. Patterson,1.0,,,0,rata_gris
665726614,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-43.933334,-73.699997,,1984-01-16,1984.0,1.0,16.0,Aisen,I Gunther,PRESERVED_SPECIMEN,PRESENT,FMNH,Mammals,,41fc5c40-5e81-496f-9733-6b5681b3b7a5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,B. D. Patterson,1.0,,,0,rata_gris
665726615,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-43.933334,-73.699997,,1984-01-17,1984.0,1.0,17.0,Aisen,I Gunther,PRESERVED_SPECIMEN,PRESENT,FMNH,Mammals,,41fc5c40-5e81-496f-9733-6b5681b3b7a5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,B. D. Patterson,1.0,,,0,rata_gris
665864554,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-43.816666,-74.0,,1984-01-07,1984.0,1.0,7.0,Aisen,"I Gran Guaiteca; Pto Low in Ba. Low, N shore",PRESERVED_SPECIMEN,PRESENT,FMNH,Mammals,,41fc5c40-5e81-496f-9733-6b5681b3b7a5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,B. D. Patterson,1.0,,,0,rata_gris
665864555,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-43.816666,-74.0,,1984-01-07,1984.0,1.0,7.0,Aisen,"I Gran Guaiteca; Pto Low in Ba. Low, N shore",PRESERVED_SPECIMEN,PRESENT,FMNH,Mammals,,41fc5c40-5e81-496f-9733-6b5681b3b7a5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,B. D. Patterson,1.0,,,0,rata_gris
665864556,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-43.816666,-74.0,,1984-01-08,1984.0,1.0,8.0,Aisen,"I Gran Guaiteca; Pto Low in Ba. Low, N shore",PRESERVED_SPECIMEN,PRESENT,FMNH,Mammals,,41fc5c40-5e81-496f-9733-6b5681b3b7a5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,B. D. Patterson,1.0,,,0,rata_gris
665864557,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-43.816666,-74.0,,1984-01-12,1984.0,1.0,12.0,Aisen,"I Gran Guaiteca; Pto Low in Ba. Low, N shore",PRESERVED_SPECIMEN,PRESENT,FMNH,Mammals,,41fc5c40-5e81-496f-9733-6b5681b3b7a5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,B. D. Patterson,1.0,,,0,rata_gris
665721135,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-43.883335,-73.816666,,1984-02-01,1984.0,2.0,1.0,Aisen,"I Ascension, W of Melinka",PRESERVED_SPECIMEN,PRESENT,FMNH,Mammals,,41fc5c40-5e81-496f-9733-6b5681b3b7a5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,B. D. Patterson,1.0,,,0,rata_gris
5132434905,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-36.790556,-73.145833,,1976-07-21,1976.0,7.0,21.0,Región del Biobío,Hualpén,PRESERVED_SPECIMEN,PRESENT,Museo de Zoología de la Universidad de Concepción (MZUC-UCCC),UCCC_MZUC_MAM,Colección de la Clase Mammalia (Orden Rodentia) del Museo de Zoología de la Universidad de Concepción,0156513b-1751-4675-8753-0703a0fbfbf0,http://creativecommons.org/licenses/by-nc/4.0/legalcode,A. Quezada,1.0,,,0,rata_gris
5132434906,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-36.790556,-73.145833,,1976-11-03,1976.0,11.0,3.0,Región del Biobío,Hualpén,PRESERVED_SPECIMEN,PRESENT,Museo de Zoología de la Universidad de Concepción (MZUC-UCCC),UCCC_MZUC_MAM,Colección de la Clase Mammalia (Orden Rodentia) del Museo de Zoología de la Universidad de Concepción,0156513b-1751-4675-8753-0703a0fbfbf0,http://creativecommons.org/licenses/by-nc/4.0/legalcode,S. Figueroa,1.0,,,0,rata_gris
5132434916,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-36.618141,-72.083048,,1976-11-05,1976.0,11.0,5.0,Región de Ñuble,Shangri La,PRESERVED_SPECIMEN,PRESENT,Museo de Zoología de la Universidad de Concepción (MZUC-UCCC),UCCC_MZUC_MAM,Colección de la Clase Mammalia (Orden Rodentia) del Museo de Zoología de la Universidad de Concepción,0156513b-1751-4675-8753-0703a0fbfbf0,http://creativecommons.org/licenses/by-nc/4.0/legalcode,S. Figueroa,1.0,,,0,rata_gris
665892357,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-33.349998,-70.599998,,1975-09-08,1975.0,9.0,8.0,Santiago,"Cerro Manquehue, 2 1/2 km NE",PRESERVED_SPECIMEN,PRESENT,FMNH,Mammals,,41fc5c40-5e81-496f-9733-6b5681b3b7a5,http://creativecommons.org/publicdomain/zero/1.0/legalcode,R. E. Martin,1.0,,,0,rata_gris
5132434617,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-36.826111,-73.040556,,1973-01-12,1973.0,1.0,12.0,Región del Biobío,Escuela de Medicina,PRESERVED_SPECIMEN,PRESENT,Museo de Zoología de la Universidad de Concepción (MZUC-UCCC),UCCC_MZUC_MAM,Colección de la Clase Mammalia (Orden Rodentia) del Museo de Zoología de la Universidad de Concepción,0156513b-1751-4675-8753-0703a0fbfbf0,http://creativecommons.org/licenses/by-nc/4.0/legalcode,W. Venegas,1.0,,,0,rata_gris
5132434615,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-36.612454,-72.186123,,1973-08-14,1973.0,8.0,14.0,Región de Ñuble,Puente El Aserradero,PRESERVED_SPECIMEN,PRESENT,Museo de Zoología de la Universidad de Concepción (MZUC-UCCC),UCCC_MZUC_MAM,Colección de la Clase Mammalia (Orden Rodentia) del Museo de Zoología de la Universidad de Concepción,0156513b-1751-4675-8753-0703a0fbfbf0,http://creativecommons.org/licenses/by-nc/4.0/legalcode,D. Reise,1.0,,,0,rata_gris
5132434944,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-36.293661,-71.648711,,1972-03-23,1972.0,3.0,23.0,Región del Biobío,Castillo,PRESERVED_SPECIMEN,PRESENT,Museo de Zoología de la Universidad de Concepción (MZUC-UCCC),UCCC_MZUC_MAM,Colección de la Clase Mammalia (Orden Rodentia) del Museo de Zoología de la Universidad de Concepción,0156513b-1751-4675-8753-0703a0fbfbf0,http://creativecommons.org/licenses/by-nc/4.0/legalcode,T. Cekalovic,1.0,,,0,rata_gris
202098002,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-39.573,-71.499082,301.0,1971-03-25,1971.0,3.0,25.0,Cautin,2 km E Laguna Quillelhue,PRESERVED_SPECIMEN,PRESENT,OMNH,Mammals,,84aefc7e-f762-11e1-a439-00145eb45e9a,http://creativecommons.org/publicdomain/zero/1.0/legalcode,"Greer, J. K.",,,,0,rata_gris
5132434929,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-36.826111,-73.040556,,1970-04-22,1970.0,4.0,22.0,Región del Biobío,Escuela de Medicina,PRESERVED_SPECIMEN,PRESENT,Museo de Zoología de la Universidad de Concepción (MZUC-UCCC),UCCC_MZUC_MAM,Colección de la Clase Mammalia (Orden Rodentia) del Museo de Zoología de la Universidad de Concepción,0156513b-1751-4675-8753-0703a0fbfbf0,http://creativecommons.org/licenses/by-nc/4.0/legalcode,G. Sanhueza,1.0,,,0,rata_gris
5132434930,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-36.826111,-73.040556,,1970-04-22,1970.0,4.0,22.0,Región del Biobío,Escuela de Medicina,PRESERVED_SPECIMEN,PRESENT,Museo de Zoología de la Universidad de Concepción (MZUC-UCCC),UCCC_MZUC_MAM,Colección de la Clase Mammalia (Orden Rodentia) del Museo de Zoología de la Universidad de Concepción,0156513b-1751-4675-8753-0703a0fbfbf0,http://creativecommons.org/licenses/by-nc/4.0/legalcode,G. Sanhueza,1.0,,,0,rata_gris
5132434931,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-36.826111,-73.040556,,1970-04-22,1970.0,4.0,22.0,Región del Biobío,Escuela de Medicina,PRESERVED_SPECIMEN,PRESENT,Museo de Zoología de la Universidad de Concepción (MZUC-UCCC),UCCC_MZUC_MAM,Colección de la Clase Mammalia (Orden Rodentia) del Museo de Zoología de la Universidad de Concepción,0156513b-1751-4675-8753-0703a0fbfbf0,http://creativecommons.org/licenses/by-nc/4.0/legalcode,G. Sanhueza,1.0,,,0,rata_gris
5132434932,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-36.826111,-73.040556,,1970-04-22,1970.0,4.0,22.0,Región del Biobío,Escuela de Medicina,PRESERVED_SPECIMEN,PRESENT,Museo de Zoología de la Universidad de Concepción (MZUC-UCCC),UCCC_MZUC_MAM,Colección de la Clase Mammalia (Orden Rodentia) del Museo de Zoología de la Universidad de Concepción,0156513b-1751-4675-8753-0703a0fbfbf0,http://creativecommons.org/licenses/by-nc/4.0/legalcode,G. Sanhueza,1.0,,,0,rata_gris
5132434933,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-36.826111,-73.040556,,1970-04-22,1970.0,4.0,22.0,Región del Biobío,Escuela de Medicina,PRESERVED_SPECIMEN,PRESENT,Museo de Zoología de la Universidad de Concepción (MZUC-UCCC),UCCC_MZUC_MAM,Colección de la Clase Mammalia (Orden Rodentia) del Museo de Zoología de la Universidad de Concepción,0156513b-1751-4675-8753-0703a0fbfbf0,http://creativecommons.org/licenses/by-nc/4.0/legalcode,G. Sanhueza,1.0,,,0,rata_gris
5132434785,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-36.826944,-73.050194,,1962-06-15,1962.0,6.0,15.0,Región del Biobío,Concepción,PRESERVED_SPECIMEN,PRESENT,Museo de Zoología de la Universidad de Concepción (MZUC-UCCC),UCCC_MZUC_MAM,Colección de la Clase Mammalia (Orden Rodentia) del Museo de Zoología de la Universidad de Concepción,0156513b-1751-4675-8753-0703a0fbfbf0,http://creativecommons.org/licenses/by-nc/4.0/legalcode,L. A. Benedetto,1.0,,,0,rata_gris
919444766,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-37.853696,-72.6524382,4986.0,1961-04-20,1961.0,4.0,20.0,La Araucanía,"El Vergel, 5 km S Angol",PRESERVED_SPECIMEN,PRESENT,MSU,MR,,22a66350-7947-4a49-84a3-39c7c1b0881f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,John Keever Greer,,,,0,rata_gris
919434138,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-37.853696,-72.6524382,4986.0,1961-09-08,1961.0,9.0,8.0,La Araucanía,"El Vergel, 5 km S Angol",PRESERVED_SPECIMEN,PRESENT,MSU,MR,,22a66350-7947-4a49-84a3-39c7c1b0881f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,John Keever Greer,,,,0,rata_gris
919439975,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-37.8,-72.71667,4301.0,1950-09-04,1950.0,9.0,4.0,La Araucanía,Angol,PRESERVED_SPECIMEN,PRESENT,MSU,MR,,22a66350-7947-4a49-84a3-39c7c1b0881f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Dillman S. Bullock,,,,0,rata_gris
919417814,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-37.8,-72.71667,4301.0,1948-06-15,1948.0,6.0,15.0,La Araucanía,Angol,PRESERVED_SPECIMEN,PRESENT,MSU,MR,,22a66350-7947-4a49-84a3-39c7c1b0881f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Dillman S. Bullock,,,,0,rata_gris
5132434782,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-39.289444,-71.935556,,1942-05-10,1942.0,5.0,10.0,Región de La Araucanía,Cucurrahue,PRESERVED_SPECIMEN,PRESENT,Museo de Zoología de la Universidad de Concepción (MZUC-UCCC),UCCC_MZUC_MAM,Colección de la Clase Mammalia (Orden Rodentia) del Museo de Zoología de la Universidad de Concepción,0156513b-1751-4675-8753-0703a0fbfbf0,http://creativecommons.org/licenses/by-nc/4.0/legalcode,L. A. Benedetto,1.0,,,0,rata_gris
6393444327,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-38.7363,-72.5974,,1919-08-03,1919.0,8.0,3.0,Araucania,Temuco,PRESERVED_SPECIMEN,PRESENT,NRM,Mammals,,f7b77040-0c64-11dd-84d1-b8a03c50a862,http://creativecommons.org/licenses/by/4.0/legalcode,,,,,0,rata_gris
919420220,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-38.7870265,-72.6191374,3850.0,1907-04-27,1907.0,4.0,27.0,,"Maguehue, Temuco",PRESERVED_SPECIMEN,PRESENT,MSU,MR,,22a66350-7947-4a49-84a3-39c7c1b0881f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Dillman S. Bullock,,,,0,rata_gris
5132435096,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-36.618141,-72.083048,,,,,,Región de Ñuble,Shangri La,PRESERVED_SPECIMEN,PRESENT,Museo de Zoología de la Universidad de Concepción (MZUC-UCCC),UCCC_MZUC_MAM,Colección de la Clase Mammalia (Orden Rodentia) del Museo de Zoología de la Universidad de Concepción,0156513b-1751-4675-8753-0703a0fbfbf0,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,,,0,rata_gris
6391493752,2439261,Rattus norvegicus,"Rattus norvegicus (Berkenhout, 1769)",-32.793293,-70.904854,,,,,,Valparaiso,No registrada,HUMAN_OBSERVATION,PRESENT,CNX,,KIM753_A2_BD_Fauna_Integrada,404482d2-574b-402e-b120-0445a4241c45,http://creativecommons.org/licenses/by-nc/4.0/legalcode,JBR,1.0,,,0,rata_gris
